trade,entry_ts,equity_before,pnl_usd,equity_after
11605,1722653460.0,4.7794652231271146e+23,6.67011707017633e+21,4.846166393828878e+23
11606,1722702240.0,4.846166393828878e+23,-3.9010196423830017e+21,4.807156197405048e+23
11607,1722702780.0,4.807156197405048e+23,3.610793524940947e+21,4.843264132654457e+23
11608,1722704580.0,4.843264132654457e+23,7.296879252751636e+21,4.9162329251819734e+23
11609,1722709080.0,4.9162329251819734e+23,1.0374221455077438e+22,5.019975139732748e+23
11610,1722709620.0,5.019975139732748e+23,4.5833496128977665e+21,5.065808635861726e+23
11611,1722710880.0,5.065808635861726e+23,3.1491613065690963e+21,5.097300248927417e+23
11612,1722711960.0,5.097300248927417e+23,-4.074639308066551e+21,5.056553855846751e+23
11613,1722713040.0,5.056553855846751e+23,-8.676600247446581e+20,5.047877255599304e+23
11614,1722714840.0,5.047877255599304e+23,4.116875167934949e+21,5.0890460072786536e+23
11615,1722715560.0,5.0890460072786536e+23,-1.056789942332904e+22,4.983367013045363e+23
11616,1722715920.0,4.983367013045363e+23,-8.96348128931386e+21,4.8937322001522246e+23
11617,1722716280.0,4.8937322001522246e+23,-4.774043857014086e+21,4.845991761582084e+23
11618,1722716820.0,4.845991761582084e+23,6.781388701164764e+20,4.852773150283248e+23
11619,1722722220.0,4.852773150283248e+23,1.3269722670724549e+22,4.985470376990494e+23
11620,1722760200.0,4.985470376990494e+23,-4.3597173086392995e+21,4.9418732039041006e+23
11621,1722760740.0,4.9418732039041006e+23,2.533902271560182e+19,4.942126594131257e+23
11622,1722761100.0,4.942126594131257e+23,6.564388730309357e+22,5.5985654671621927e+23
11623,1722762180.0,5.5985654671621927e+23,-4.2174884337381115e+21,5.556390582824811e+23
11624,1722762720.0,5.556390582824811e+23,3.4073104822535124e+21,5.590463687647346e+23
11625,1722783600.0,5.590463687647346e+23,1.12972343553101e+22,5.703436031200447e+23
11626,1722784680.0,5.703436031200447e+23,-4.1329393269192676e+21,5.6621066379312544e+23
11627,1722785220.0,5.6621066379312544e+23,1.4786190769810418e+22,5.809968545629358e+23
11628,1722785220.0,5.809968545629358e+23,2.2524572113892593e+22,6.035214266768284e+23
11629,1722787380.0,6.035214266768284e+23,-4.011474211716613e+21,5.995099524651118e+23
11630,1722788460.0,5.995099524651119e+23,1.1485011147244408e+22,6.109949636123563e+23
11631,1722800880.0,6.109949636123563e+23,-4.0803004178234747e+21,6.069146631945328e+23
11632,1722805740.0,6.069146631945328e+23,-4.3744141203866874e+21,6.025402490741461e+23
11633,1722811320.0,6.0254024907414616e+23,7.047090540525291e+21,6.095873396146714e+23
11634,1722818160.0,6.095873396146714e+23,1.069155811156907e+22,6.202788977262405e+23
11635,1722821940.0,6.202788977262405e+23,1.8528393077080568e+22,6.38807290803321e+23
11636,1722826980.0,6.38807290803321e+23,1.2426946468024272e+22,6.512342372713453e+23
11637,1722830940.0,6.512342372713453e+23,-4.4906384663907795e+21,6.467435988049545e+23
11638,1722834000.0,6.467435988049545e+23,3.879819114541273e+22,6.855417899503673e+23
11639,1722847320.0,6.855417899503673e+23,5.765492915273753e+21,6.91307282865641e+23
11640,1722856680.0,6.91307282865641e+23,1.5828186476080662e+22,7.071354693417217e+23
11641,1722883140.0,7.071354693417217e+23,7.398137008484212e+21,7.14533606350206e+23
11642,1722884940.0,7.14533606350206e+23,-1.0409755295818573e+22,7.041238510543874e+23
11643,1722885120.0,7.041238510543874e+23,4.846798779482554e+21,7.0897064983387e+23
11644,1722886020.0,7.0897064983387e+23,3.3561980922020207e+21,7.12326847926072e+23
11645,1722890700.0,7.12326847926072e+23,3.4981718109316333e+21,7.158250197370036e+23
11646,1722902040.0,7.158250197370036e+23,-8.633501030111077e+21,7.071915187068925e+23
11647,1722902940.0,7.071915187068925e+23,-5.971890648381738e+21,7.012196280585108e+23
11648,1722935880.0,7.012196280585108e+23,-8.649701545843243e+21,6.925699265126675e+23
11649,1722936960.0,6.925699265126675e+23,-9.318309292036894e+21,6.832516172206306e+23
11650,1722937860.0,6.832516172206306e+23,-3.9165069097179215e+21,6.793351103109128e+23
11651,1722939120.0,6.793351103109128e+23,-3.930524647267864e+21,6.754045856636449e+23
11652,1722940740.0,6.754045856636449e+23,-4.049927062052884e+21,6.71354658601592e+23
11653,1722943980.0,6.71354658601592e+23,5.811034642826892e+21,6.771656932444188e+23
11654,1722944880.0,6.771656932444188e+23,-3.9176459537574427e+21,6.732480472906614e+23
11655,1722945960.0,6.732480472906614e+23,-9.522403397551083e+21,6.637256438931103e+23
11656,1722946680.0,6.637256438931103e+23,-3.9357517777223774e+21,6.597898921153879e+23
11657,1722947220.0,6.597898921153879e+23,-8.888605357319127e+21,6.509012867580688e+23
11658,1722947220.0,6.509012867580688e+23,3.798015148293133e+19,6.509392669095517e+23
11659,1722948300.0,6.509392669095517e+23,2.5752197295164973e+22,6.766914642047166e+23
11660,1722949920.0,6.766914642047166e+23,2.706124907498013e+22,7.037527132796968e+23
11661,1722950280.0,7.037527132796968e+23,-4.148465476482404e+21,6.996042478032144e+23
11662,1722958560.0,6.996042478032144e+23,-4.2845891384534326e+21,6.95319658664761e+23
11663,1722958920.0,6.95319658664761e+23,9.890574447166334e+21,7.052102331119273e+23
11664,1722959460.0,7.052102331119273e+23,4.027653483732693e+21,7.092378865956599e+23
11665,1722963240.0,7.092378865956599e+23,8.08702682354702e+21,7.173249134192069e+23
11666,1722969000.0,7.173249134192069e+23,6.918878359406591e+21,7.242437917786135e+23
11667,1722971520.0,7.242437917786134e+23,8.125184379861136e+22,8.054956355772248e+23
11668,1722973860.0,8.054956355772248e+23,-4.2352117454256876e+21,8.01260423831799e+23
11669,1722974400.0,8.01260423831799e+23,1.5353060096001887e+21,8.027957298413993e+23
11670,1722987180.0,8.027957298413993e+23,-9.314642545625226e+21,7.934810872957741e+23
11671,1722990600.0,7.934810872957741e+23,2.008541290028835e+22,8.135665001960625e+23
11672,1722999600.0,8.135665001960625e+23,3.3600011507856677e+21,8.169265013468481e+23
11673,1723001760.0,8.169265013468481e+23,3.813747183480243e+21,8.207402485303284e+23
11674,1723011300.0,8.207402485303284e+23,-4.875819144888852e+21,8.158644293854395e+23
11675,1723011840.0,8.158644293854395e+23,3.285915400904636e+21,8.191503447863441e+23
11676,1723021200.0,8.191503447863441e+23,1.2130275385725535e+22,8.312806201720696e+23
11677,1723021380.0,8.312806201720696e+23,-9.103545977907894e+21,8.221770741941616e+23
11678,1723030380.0,8.221770741941616e+23,-9.673180073573204e+21,8.125038941205884e+23
11679,1723041180.0,8.125038941205884e+23,1.1641476339488063e+22,8.241453704600765e+23
11680,1723043520.0,8.241453704600765e+23,-8.961552478620325e+21,8.151838179814562e+23
11681,1723048200.0,8.151838179814562e+23,-9.015277017370352e+21,8.061685409640858e+23
11682,1723051800.0,8.061685409640858e+23,-4.1825490263866443e+21,8.019859919376992e+23
11683,1723052880.0,8.019859919376992e+23,2.5914847749851306e+21,8.045774767126843e+23
11684,1723053600.0,8.045774767126843e+23,4.20349164320056e+21,8.08780968355885e+23
11685,1723060620.0,8.08780968355885e+23,-4.2296482446825693e+21,8.045513201112024e+23
11686,1723061160.0,8.045513201112024e+23,3.42469389447106e+21,8.079760140056735e+23
11687,1723065120.0,8.079760140056735e+23,-9.411896076508957e+21,7.985641179291645e+23
11688,1723066740.0,7.985641179291645e+23,-9.305928650609175e+21,7.892581892785554e+23
11689,1723077000.0,7.892581892785554e+23,3.1963872385991845e+22,8.212220616645472e+23
11690,1723087080.0,8.212220616645472e+23,4.3520849278028056e+21,8.2557414659235e+23
11691,1723094460.0,8.2557414659235e+23,-1.0517942482388904e+22,8.15056204109961e+23
11692,1723095360.0,8.15056204109961e+23,-1.0252132775600364e+22,8.048040713343607e+23
11693,1723122720.0,8.048040713343607e+23,-8.842999677422742e+21,7.959610716569379e+23
11694,1723123800.0,7.959610716569379e+23,-6.067186425293187e+20,7.953543530144085e+23
11695,1723129020.0,7.953543530144085e+23,-4.3246949583961105e+21,7.910296580560125e+23
11696,1723134780.0,7.910296580560125e+23,-9.198488335436603e+21,7.818311697205759e+23
11697,1723135680.0,7.818311697205759e+23,1.58072857694401e+21,7.834118982975199e+23
11698,1723140720.0,7.834118982975199e+23,1.3851894786395973e+21,7.847970877761594e+23
11699,1723140720.0,7.847970877761594e+23,-9.353782648825426e+21,7.754433051273341e+23
11700,1723141800.0,7.754433051273341e+23,6.08249475962363e+20,7.760515546032964e+23
11701,1723157640.0,7.760515546032964e+23,1.5730003972130246e+22,7.917815585754266e+23
11702,1723168800.0,7.917815585754266e+23,-3.984330430405196e+21,7.877972281450214e+23
11703,1723181580.0,7.877972281450214e+23,3.0855656763140977e+22,8.186528849081625e+23
11704,1723220280.0,8.186528849081625e+23,-4.1842271420338547e+21,8.144686577661287e+23
11705,1723220460.0,8.144686577661287e+23,-4.1844328567405066e+21,8.102842249093882e+23
11706,1723223700.0,8.102842249093882e+23,-4.230610704804574e+21,8.060536142045837e+23
11707,1723224240.0,8.060536142045837e+23,3.4269483476034666e+21,8.094805625521872e+23
11708,1723242060.0,8.094805625521872e+23,1.242416648232912e+22,8.219047290345163e+23
11709,1723242060.0,8.219047290345163e+23,1.820971665997045e+22,8.401144456944867e+23
11710,1723246200.0,8.401144456944867e+23,2.538352427193292e+22,8.654979699664196e+23
11711,1723247820.0,8.654979699664196e+23,-4.4397106763533323e+21,8.610582592900662e+23
11712,1723254120.0,8.610582592900662e+23,8.46804627294937e+21,8.695263055630156e+23
11713,1723255020.0,8.695263055630156e+23,-4.438194237435665e+21,8.6508811132558e+23
11714,1723308840.0,8.6508811132558e+23,8.809950228509461e+22,9.531876136106746e+23
11715,1723312080.0,9.531876136106746e+23,7.202573623904134e+21,9.603901872345786e+23
11716,1723314960.0,9.603901872345786e+23,6.723050713069311e+21,9.67113237947648e+23
11717,1723416480.0,9.67113237947648e+23,-4.079012395947514e+21,9.630342255517005e+23
11718,1723452300.0,9.630342255517005e+23,1.1919660556159887e+22,9.749538861078603e+23
11719,1723455000.0,9.749538861078603e+23,8.553089892317972e+21,9.835069760001784e+23
11720,1723491720.0,9.835069760001784e+23,-4.1532064731674134e+21,9.793537695270109e+23
11721,1723492260.0,9.793537695270109e+23,3.5026605439228565e+21,9.828564300709337e+23
11722,1723498020.0,9.828564300709337e+23,-4.1239012479454853e+21,9.787325288229882e+23
11723,1723499640.0,9.787325288229882e+23,-9.056439667067806e+21,9.696760891559203e+23
11724,1723513140.0,9.696760891559203e+23,-1.0767641775998553e+22,9.589084473799218e+23
11725,1723555260.0,9.589084473799218e+23,-4.119551946854804e+21,9.54788895433067e+23
11726,1723555800.0,9.54788895433067e+23,3.4898284035465743e+21,9.582787238366136e+23
11727,1723556160.0,9.582787238366136e+23,4.347519909883596e+20,9.58713475827602e+23
11728,1723561560.0,9.587134758276021e+23,-4.027609971074888e+21,9.546858658565272e+23
11729,1723562100.0,9.546858658565272e+23,3.4552549820402914e+21,9.581411208385675e+23
11730,1723578480.0,9.581411208385675e+23,-8.733304270375381e+21,9.494078165681921e+23
11731,1723580640.0,9.494078165681921e+23,2.2621471248050088e+20,9.496340312806726e+23
11732,1723582260.0,9.496340312806726e+23,-4.931410942107566e+21,9.447026203385651e+23
11733,1723736700.0,9.447026203385651e+23,7.160337477878853e+21,9.51862957816444e+23
11734,1723748400.0,9.51862957816444e+23,5.934087477203578e+21,9.577970452936476e+23
11735,1723751820.0,9.577970452936476e+23,1.4649495295952205e+22,9.724465405895998e+23
11736,1723754160.0,9.724465405895998e+23,-4.501243055867252e+21,9.679452975337325e+23
11737,1723754700.0,9.679452975337325e+23,3.2602229245273723e+21,9.712055204582599e+23
11738,1723754880.0,9.712055204582599e+23,5.811255140392536e+21,9.770167755986523e+23
11739,1723812480.0,9.770167755986523e+23,-9.482068860339306e+21,9.67534706738313e+23
11740,1723812660.0,9.67534706738313e+23,-9.649841350726686e+21,9.578848653875864e+23
11741,1723821480.0,9.578848653875864e+23,1.3453501758472051e+22,9.713383671460584e+23
11742,1723827780.0,9.713383671460584e+23,9.192622574233968e+21,9.805309897202924e+23
11743,1723833720.0,9.805309897202924e+23,-7.34382134509934e+19,9.804575515068414e+23
11744,1724090760.0,9.804575515068414e+23,-4.2823268237941644e+21,9.761752246830472e+23
11745,1724091300.0,9.761752246830472e+23,3.426426327830945e+21,9.796016510108781e+23
11746,1724117220.0,9.796016510108781e+23,-4.049640459240056e+21,9.75552010551638e+23
11747,1724250600.0,9.75552010551638e+23,-9.85692947828304e+21,9.65695081073355e+23
11748,1724251320.0,9.65695081073355e+23,-3.9381024121254414e+21,9.617569786612295e+23
11749,1724251500.0,9.617569786612295e+23,1.8239090993757099e+22,9.799960696549867e+23
11750,1724252040.0,9.799960696549867e+23,8.877496969154023e+20,9.808838193519021e+23
11751,1724253660.0,9.808838193519021e+23,-9.679054905327621e+21,9.712047644465745e+23
11752,1724253840.0,9.712047644465745e+23,-9.438150869520516e+21,9.61766613577054e+23
11753,1724254920.0,9.61766613577054e+23,9.605856797085486e+20,9.627271992567625e+23
11754,1724260860.0,9.627271992567625e+23,6.301164726013035e+21,9.690283639827756e+23
11755,1724263560.0,9.690283639827756e+23,5.772921455182052e+22,1.0267575785345962e+24
11756,1724271480.0,1.0267575785345962e+24,-4.1116664652712106e+21,1.022645912069325e+24
11757,1724272020.0,1.022645912069325e+24,3.3834033768220705e+21,1.026029315446147e+24
11758,1724342040.0,1.026029315446147e+24,5.783640550097934e+22,1.0838657209471264e+24
11759,1724411160.0,1.0838657209471264e+24,-3.976519430704919e+21,1.0798892015164214e+24
11760,1724413500.0,1.0798892015164214e+24,-2.279385886626468e+20,1.0796612629277588e+24
11761,1724430060.0,1.0796612629277588e+24,-8.71764208170466e+21,1.0709436208460542e+24
11762,1724436720.0,1.0709436208460542e+24,-8.975403465451849e+21,1.0619682173806024e+24
11763,1724537880.0,1.0619682173806024e+24,2.1351319811798912e+21,1.0641033493617822e+24
11764,1724539500.0,1.0641033493617822e+24,-4.683658931120499e+21,1.0594196904306617e+24
11765,1724540040.0,1.0594196904306617e+24,3.4299227976703494e+21,1.062849613228332e+24
11766,1724796000.0,1.062849613228332e+24,1.0403738317012472e+23,1.1668869963984568e+24
11767,1724796360.0,1.1668869963984566e+24,4.811906410275843e+22,1.215006060501215e+24
11768,1724797440.0,1.215006060501215e+24,-8.999363030552177e+21,1.2060066974706629e+24
11769,1724798160.0,1.2060066974706629e+24,-4.0667632198263185e+21,1.2019399342508366e+24
11770,1724800680.0,1.2019399342508366e+24,-4.55357003545153e+21,1.1973863642153851e+24
11771,1724801220.0,1.1973863642153851e+24,3.337330471391102e+21,1.2007236946867761e+24
11772,1724803380.0,1.200723694686776e+24,4.295953775534093e+22,1.243683232442117e+24
11773,1724811120.0,1.243683232442117e+24,5.642587902793123e+22,1.3001091114700483e+24
11774,1724813460.0,1.3001091114700483e+24,-4.284761334405562e+21,1.2958243501356426e+24
11775,1724834880.0,1.2958243501356426e+24,6.418981637343229e+21,1.302243331772986e+24
11776,1724846400.0,1.302243331772986e+24,-4.287802697224479e+21,1.2979555290757615e+24
11777,1724850000.0,1.2979555290757615e+24,1.1301569737147445e+22,1.309257098812909e+24
11778,1724854860.0,1.309257098812909e+24,7.761793415101714e+21,1.3170188922280106e+24
11779,1724857200.0,1.3170188922280106e+24,9.268139959060969e+21,1.3262870321870716e+24
11780,1724859360.0,1.3262870321870716e+24,-3.995805958827926e+21,1.3222912262282436e+24
11781,1724867280.0,1.3222912262282436e+24,2.310495033065395e+22,1.3453961765588977e+24
11782,1724878080.0,1.3453961765588977e+24,-8.953578335925994e+21,1.3364425982229717e+24
11783,1724878080.0,1.3364425982229717e+24,-8.77580839656421e+21,1.3276667898264075e+24
11784,1724879340.0,1.3276667898264075e+24,-4.211930699574672e+21,1.323454859126833e+24
11785,1724883120.0,1.323454859126833e+24,-9.126600298292296e+21,1.3143282588285406e+24
11786,1724885820.0,1.3143282588285406e+24,3.334552000292547e+20,1.31466171402857e+24
11787,1725028380.0,1.31466171402857e+24,7.116644949505794e+21,1.3217783589780758e+24
11788,1725028380.0,1.3217783589780758e+24,3.1575891942988505e+22,1.3533542509210644e+24
11789,1725032340.0,1.3533542509210644e+24,-1.0370636172701582e+22,1.342983614748363e+24
11790,1725038280.0,1.342983614748363e+24,1.8587070009862807e+21,1.344842321749349e+24
11791,1725038460.0,1.344842321749349e+24,-4.7072195426875353e+21,1.3401351022066616e+24
11792,1725039000.0,1.3401351022066616e+24,1.6431842160210822e+22,1.3565669443668724e+24
11793,1725233760.0,1.3565669443668722e+24,-1.6716716664708007e+22,1.3398502277021643e+24
11794,1725234480.0,1.3398502277021643e+24,1.2384004416046077e+22,1.3522342321182103e+24
11795,1725234660.0,1.3522342321182103e+24,-3.6025077054423297e+22,1.316209155063787e+24
11796,1725237720.0,1.316209155063787e+24,3.1083849548163596e+22,1.3472930046119508e+24
11797,1725354900.0,1.3472930046119508e+24,-1.6629261733727144e+22,1.3306637428782235e+24
11798,1725374880.0,1.3306637428782235e+24,1.3199144008250913e+22,1.3438628868864745e+24
11799,1725374880.0,1.3438628868864745e+24,-3.384709683098017e+22,1.3100157900554944e+24
11800,1725377400.0,1.3100157900554947e+24,-1.5160078008967248e+22,1.2948557120465273e+24
11801,1725378120.0,1.2948557120465273e+24,-1.560367201331316e+22,1.2792520400332142e+24
11802,1725547500.0,1.2792520400332142e+24,3.2758913261584282e+22,1.3120109532947984e+24
11803,1725609420.0,1.3120109532947984e+24,-3.877906488471669e+22,1.2732318884100818e+24
11804,1725633900.0,1.2732318884100818e+24,-3.406335247067002e+22,1.2391685359394117e+24
11805,1725635880.0,1.2391685359394117e+24,-1.4269094902962502e+22,1.224899441036449e+24
11806,1725636420.0,1.224899441036449e+24,1.2978543106150761e+22,1.2378779841425998e+24
11807,1725644880.0,1.2378779841425998e+24,-1.4778672628998592e+22,1.2230993115136012e+24
11808,1725645420.0,1.2230993115136012e+24,1.2808796820575326e+22,1.2359081083341765e+24
11809,1725645960.0,1.2359081083341765e+24,-1.690415265458241e+22,1.219003955679594e+24
