symbol,side,is_reverse,pnl,hit_tp1,hit_tp2,avg_added,avg_adds,entry_ts,exit_ts,hold,exit_type,month,period
SOLUSDT,LONG,False,-0.0036837167213876936,False,False,False,0,1611454140.0,1611454320.0,1,sl_before_tp1,2021-01,2021
SOLUSDT,LONG,False,0.005258923376805979,True,False,False,0,1611459360.0,1611460260.0,5,trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.00288971510800771,False,False,False,0,1611469260.0,1611469440.0,1,sl_before_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.004247061392830662,False,False,True,1,1611470880.0,1611471240.0,2,sl_before_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.011466166642544729,False,False,True,1,1611474480.0,1611475380.0,5,sl_before_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.00328244477964586,False,False,False,0,1611475020.0,1611475200.0,1,sl_before_tp1,2021-01,2021
SOLUSDT,SHORT,True,0.005856298670889436,False,False,False,0,1611475560.0,1611475920.0,2,reverse_sl_before_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.012759318101554527,False,False,True,1,1611509580.0,1611510120.0,3,sl_before_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.0032912936271137826,False,False,False,0,1611514080.0,1611514260.0,1,sl_before_tp1,2021-01,2021
SOLUSDT,SHORT,True,0.0034441732381206994,False,False,False,0,1611514620.0,1611515160.0,3,reverse_sl_before_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.002288755169373222,False,False,False,0,1611526680.0,1611526860.0,1,sl_before_tp1,2021-01,2021
SOLUSDT,LONG,False,0.04684251619622218,True,True,True,1,1611625500.0,1611626400.0,5,trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.00416675809184264,False,False,False,0,1611630180.0,1611630360.0,1,sl_before_tp1,2021-01,2021
SOLUSDT,SHORT,True,-0.015753275811911428,True,True,False,0,1611630720.0,1611631440.0,4,reverse_trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,0.033232226435579486,True,False,True,1,1611635040.0,1611636840.0,10,trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.003991147361522086,False,False,False,0,1611650520.0,1611650700.0,1,sl_before_tp1,2021-01,2021
SOLUSDT,SHORT,True,0.008243709970505586,False,False,False,0,1611651060.0,1611652140.0,6,reverse_sl_before_tp1,2021-01,2021
SOLUSDT,LONG,False,0.01171025662505902,True,False,False,0,1611651960.0,1611652500.0,3,trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,0.033288981868206946,True,False,False,0,1611678240.0,1611679680.0,8,trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,0.009703914008086878,True,False,False,0,1611690300.0,1611690840.0,3,trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,0.023642617339314394,True,True,False,0,1611691020.0,1611691920.0,5,trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.003761437341380272,False,False,False,0,1611695700.0,1611695880.0,1,sl_before_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.01756305762665391,False,False,True,1,1611696240.0,1611697860.0,9,sl_before_tp1,2021-01,2021
SOLUSDT,SHORT,False,0.0330493380269182,True,True,False,0,1611757440.0,1611758700.0,7,trailing_after_tp1,2021-01,2021
SOLUSDT,SHORT,False,-0.010917408260777025,False,False,True,1,1611760680.0,1611761040.0,2,sl_before_tp1,2021-01,2021
SOLUSDT,SHORT,False,-0.003492150460562565,False,False,False,0,1611764640.0,1611764820.0,1,sl_before_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.01056102329389536,False,False,True,1,1611836100.0,1611836460.0,2,sl_before_tp1,2021-01,2021
SOLUSDT,SHORT,True,-0.0068268871697329545,False,False,False,0,1611836820.0,1611840420.0,20,reverse_timeout_before_tp1_negative_or_flat,2021-01,2021
SOLUSDT,LONG,False,-0.007350527434213063,False,False,True,1,1611850500.0,1611851040.0,3,sl_before_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.0030944678009741764,False,False,False,0,1611862200.0,1611862380.0,1,sl_before_tp1,2021-01,2021
SOLUSDT,SHORT,False,-0.01898342691696492,False,False,True,1,1611914400.0,1611915120.0,4,sl_before_tp1,2021-01,2021
SOLUSDT,SHORT,False,-0.011581375583471774,False,False,True,1,1611916020.0,1611918180.0,12,sl_before_tp1,2021-01,2021
SOLUSDT,SHORT,False,-0.008609546654086867,False,False,True,1,1611916380.0,1611916740.0,2,sl_before_tp1,2021-01,2021
SOLUSDT,SHORT,False,0.006081803249848768,True,False,False,0,1611949500.0,1611949860.0,2,trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.0022760860548941887,False,False,False,0,1611966420.0,1611966600.0,1,sl_before_tp1,2021-01,2021
SOLUSDT,SHORT,True,0.0008896090195905249,True,False,False,0,1611966960.0,1611969300.0,13,reverse_trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.0017659785793676264,False,False,False,0,1611966600.0,1611966780.0,1,sl_before_tp1,2021-01,2021
SOLUSDT,SHORT,True,0.002966233284641477,True,False,False,0,1611967140.0,1611967500.0,2,reverse_trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.008547344129037758,False,False,True,1,1611967860.0,1611968220.0,2,sl_before_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.0017232948888482303,False,False,False,0,1611968580.0,1611968760.0,1,sl_before_tp1,2021-01,2021
SOLUSDT,SHORT,True,0.002511447210332131,False,False,False,0,1611969120.0,1611969480.0,2,reverse_sl_before_tp1,2021-01,2021
SOLUSDT,LONG,False,0.013058972654801921,True,False,True,1,1612002240.0,1612003320.0,6,trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.003592438418378982,False,False,False,0,1612007100.0,1612007460.0,2,sl_before_tp1,2021-01,2021
SOLUSDT,SHORT,True,0.0037178385043655747,False,False,False,0,1612007820.0,1612008900.0,6,reverse_sl_before_tp1,2021-01,2021
SOLUSDT,LONG,False,0.004491757559512842,True,False,True,1,1612017720.0,1612018080.0,2,trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,0.021809483859165965,True,True,False,0,1612019700.0,1612021320.0,9,trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.03287823612443167,False,False,True,1,1612045080.0,1612045980.0,5,sl_before_tp1,2021-01,2021
SOLUSDT,SHORT,True,0.015517221307986133,False,False,False,0,1612046340.0,1612047060.0,4,reverse_sl_before_tp1,2021-01,2021
SOLUSDT,LONG,False,0.0196187768682478,True,False,True,1,1612055880.0,1612057320.0,8,trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,0.02546686448289163,True,True,False,0,1612065060.0,1612066500.0,8,trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,0.024820110807048434,True,False,False,0,1612065240.0,1612066500.0,7,trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,0.012792453588613802,True,False,False,0,1612068300.0,1612069200.0,5,trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.02322583665328168,False,False,True,1,1612074600.0,1612075140.0,3,sl_before_tp1,2021-01,2021
SOLUSDT,LONG,False,0.04009230061715653,True,False,True,1,1612083780.0,1612084680.0,5,trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.001194865353780659,True,False,True,1,1612084500.0,1612085040.0,3,trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,0.010908563103807547,True,False,False,0,1612088820.0,1612089180.0,2,trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.02348336826905219,False,False,True,1,1612089000.0,1612090260.0,7,sl_before_tp1,2021-01,2021
SOLUSDT,SHORT,True,0.009574546935644586,False,False,False,0,1612090620.0,1612092420.0,10,reverse_sl_before_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.00437867002008296,False,False,False,0,1612098900.0,1612099080.0,1,sl_before_tp1,2021-01,2021
SOLUSDT,LONG,False,0.0083126115785177,True,False,True,1,1612100160.0,1612100520.0,2,trailing_after_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.00815951245943745,False,False,True,1,1612100880.0,1612101240.0,2,sl_before_tp1,2021-01,2021
SOLUSDT,LONG,False,-0.002347402049027171,False,False,False,0,1612177740.0,1612177920.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,0.005294062904321344,False,False,False,0,1612178280.0,1612178460.0,1,reverse_sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.004169058592637219,False,False,False,0,1612180260.0,1612180440.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,0.0033419304221841252,True,False,False,0,1612196280.0,1612196820.0,3,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.02034046479240683,True,False,False,0,1612199160.0,1612201860.0,15,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.003177998822145361,False,False,False,0,1612199700.0,1612199880.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.003667353664939547,False,False,False,0,1612200240.0,1612200420.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.0028123713142317033,False,False,False,0,1612228140.0,1612228320.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.005507194351461372,False,False,True,1,1612228860.0,1612230120.0,7,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,0.002086091465288813,False,False,False,0,1612230480.0,1612230660.0,1,reverse_sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,0.0453958773009896,True,True,False,0,1612232820.0,1612233720.0,5,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.002395541482236341,False,False,False,0,1612238760.0,1612238940.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,0.0009743667068669885,True,False,False,0,1612239300.0,1612239660.0,2,reverse_trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.0053387291668602396,False,False,False,0,1612254240.0,1612254420.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.0030547577864708415,False,False,False,0,1612273860.0,1612274040.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,-0.004255491266282942,True,False,False,0,1612274400.0,1612276380.0,11,reverse_trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.010923432012565893,False,False,True,1,1612292040.0,1612292580.0,3,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,0.007951899387983104,False,False,False,0,1612292940.0,1612293300.0,2,reverse_sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.004905687415296096,False,False,False,0,1612300140.0,1612300680.0,3,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,0.004743069285083965,False,False,False,0,1612301040.0,1612303920.0,16,reverse_sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.007786011272750018,False,False,True,1,1612309320.0,1612309860.0,3,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.02294961837563457,False,False,True,1,1612312380.0,1612313100.0,4,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,-0.002247804758682653,True,False,False,0,1612313460.0,1612314720.0,7,reverse_trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.0027380271608915064,False,False,False,0,1612320840.0,1612321020.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,0.011906132244335146,True,False,False,0,1612360080.0,1612360800.0,4,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.006241160593221357,False,False,True,1,1612369980.0,1612370340.0,2,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,0.01282577567287102,True,True,True,1,1612374660.0,1612375380.0,4,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.004959388619860503,True,False,False,0,1612375020.0,1612375380.0,2,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.0041739601470604055,False,False,False,0,1612393560.0,1612393740.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.007183918939189926,False,False,True,1,1612409040.0,1612410120.0,6,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,0.013902397339915605,False,False,False,0,1612410480.0,1612412280.0,10,reverse_sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.00344026144219309,False,False,False,0,1612413180.0,1612413360.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,0.00398772669327093,False,False,False,0,1612413720.0,1612413900.0,1,reverse_sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.006695959248559844,False,False,True,1,1612425780.0,1612426140.0,2,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.0030004375595294942,False,False,False,0,1612426140.0,1612426320.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,0.007912859692730485,True,False,False,0,1612437300.0,1612438020.0,4,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.0019284416034907696,False,False,False,0,1612444140.0,1612444320.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,0.0057977648229783595,True,False,True,1,1612445760.0,1612446300.0,3,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.0013083655513832467,True,False,False,0,1612461240.0,1612461600.0,2,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.0030263099125956913,False,False,False,0,1612461600.0,1612461780.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,0.015110249402365942,True,False,True,1,1612464660.0,1612465560.0,5,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.009954414330765854,True,False,False,0,1612470780.0,1612471500.0,4,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.002993583843525294,False,False,False,0,1612502100.0,1612502280.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,-0.0030010716189943034,True,False,False,0,1612502640.0,1612504800.0,12,reverse_trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.006555210375678672,False,False,True,1,1612510200.0,1612510560.0,2,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,0.009969534955948236,False,False,False,0,1612510920.0,1612512000.0,6,reverse_sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.0038644068233422086,False,False,False,0,1612512720.0,1612512900.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.008330946943824073,False,False,True,1,1612531260.0,1612531620.0,2,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.0160720640867352,False,False,True,1,1612546560.0,1612548900.0,13,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.00552876694050244,False,False,False,0,1612549980.0,1612550160.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.002701348990329321,False,False,False,0,1612554300.0,1612554480.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,0.007583928538315024,True,False,False,0,1612568880.0,1612569420.0,3,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,-0.00321576019444941,False,False,False,0,1612619280.0,1612619460.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,False,0.011724597887419582,True,False,False,0,1612636380.0,1612637280.0,5,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,-0.004657107983234661,False,False,False,0,1612656180.0,1612656720.0,3,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,True,-0.007071104534596142,False,False,False,0,1612657080.0,1612660680.0,20,reverse_timeout_before_tp1_negative_or_flat,2021-02,2021
SOLUSDT,SHORT,False,-0.004597928890855803,False,False,False,0,1612656360.0,1612656540.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,True,-0.00029288143634455125,True,False,False,0,1612656900.0,1612658700.0,10,reverse_trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,0.02251942132583672,True,False,True,1,1612668780.0,1612670760.0,11,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,-0.003255724029084847,False,False,False,0,1612668960.0,1612669140.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,False,-0.010111942291529234,False,False,True,1,1612675620.0,1612676160.0,3,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,True,-0.0019840272961356214,False,False,False,0,1612676520.0,1612680120.0,20,reverse_timeout_before_tp1_negative_or_flat,2021-02,2021
SOLUSDT,SHORT,False,0.0033275789795384945,True,False,False,0,1612679940.0,1612680480.0,3,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,0.0020316499939823903,True,False,True,1,1612680660.0,1612681020.0,2,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.06400703109663225,True,True,True,1,1612698120.0,1612699020.0,5,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.03159809344740639,True,False,True,1,1612704420.0,1612705140.0,4,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.0098179917927644,True,False,False,0,1612704600.0,1612704960.0,2,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.024982831875609655,False,False,True,1,1612705680.0,1612706580.0,5,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.0038368376247657978,False,False,False,0,1612717920.0,1612718280.0,2,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,0.011529912095823965,True,False,False,0,1612721880.0,1612722960.0,6,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.032443764785884656,True,False,True,1,1612724580.0,1612726200.0,9,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.0011533410886784062,True,False,False,0,1612731960.0,1612732320.0,2,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.0037422850073474097,True,False,False,0,1612737900.0,1612738440.0,3,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.15521672986493615,True,True,True,1,1612755000.0,1612758060.0,17,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.12314768139729565,True,False,True,1,1612768680.0,1612770480.0,10,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.01056284173458236,False,False,True,1,1612777320.0,1612780920.0,20,timeout_before_tp1_negative_or_flat,2021-02,2021
SOLUSDT,LONG,False,-0.0058317522978366815,False,False,False,0,1612778580.0,1612778760.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,0.008250570500513952,False,False,False,0,1612779120.0,1612779660.0,3,reverse_sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.007794514020762882,False,False,False,0,1612787220.0,1612787400.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,0.0009820769211433648,True,False,False,0,1612787760.0,1612788660.0,5,reverse_trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.029988431972681362,True,True,False,0,1612797480.0,1612799820.0,13,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.00513097736243158,False,False,False,0,1612812960.0,1612813140.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.0031743642511003313,False,False,False,0,1612815120.0,1612815300.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.003998552923547961,False,False,False,0,1612823940.0,1612824120.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.002792935536706318,False,False,False,0,1612832400.0,1612832580.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.001625396275808957,False,False,False,0,1612845720.0,1612845900.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.011491751113970336,False,False,True,1,1612895580.0,1612895940.0,2,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.0030077688723339356,False,False,False,0,1612905660.0,1612906200.0,3,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,-0.00790796278382827,True,False,False,0,1612906560.0,1612908900.0,13,reverse_trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.015842822676228337,False,False,True,1,1612931760.0,1612932480.0,4,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.002841143737492555,False,False,False,0,1612933920.0,1612934100.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.00766411529067158,False,False,True,1,1612936620.0,1612937340.0,4,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,0.004009839551645271,False,False,False,0,1612937700.0,1612938060.0,2,reverse_sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.0024665553093282198,False,False,False,0,1612936980.0,1612937340.0,2,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,0.004054793578549622,False,False,False,0,1612937700.0,1612938060.0,2,reverse_sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,0.0034337992515308183,True,False,True,1,1612953900.0,1612954980.0,6,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.014883279023509485,False,False,True,1,1612955700.0,1612958580.0,16,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,0.022306124003570516,True,False,False,0,1612995660.0,1612997100.0,8,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.007614578700521299,True,False,True,1,1613011320.0,1613012400.0,6,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.010138568337053103,True,True,False,0,1613012580.0,1613013300.0,4,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.025467308492918075,False,False,True,1,1613023560.0,1613024280.0,4,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.004787193931349837,False,False,False,0,1613024100.0,1613024280.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,0.048644888767213505,True,False,True,1,1613026620.0,1613028960.0,13,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.013166401394924126,False,False,True,1,1613034000.0,1613034360.0,2,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,0.003223195168465494,True,False,False,0,1613034720.0,1613035080.0,2,reverse_trailing_after_tp1,2021-02,2021
